Hotel,https://www.tripadvisor.com/ShowUserReviewsg154235d3508178r402035548OneXalapaLasAnimasXalapaCentralMexicoandGulfCoast.html,Date of stay: August 2016,One Xalapa Las Animas,Mexico,Central Mexico and Gulf Coast,Veracruz,"Jeffersonville, Indiana",Very racial people,If you are   From the United States they do not like you I came through The lobby to go to my room one night they made racial remarks will not stay here anymore The room was nice and clean the maid came every day when I got back the room was nice but the people at the front desk some of them very very rude.
Hotel,https://www.tripadvisor.com/ShowUserReviewsg652134d566764r81358422HTOPCaletaPalacePlatjadAroCostaBravaProvinceofGironaCatalonia.html,Date of stay: September 2010,H.TOP Caleta Palace,Europe,Spain,Catalonia,unknown,Lovely hotelforget the bad reviews!!!,"We stayed at the caleta palace in september 2010, the hotel is set on a lovely pebble beach with nice walks to either the main strip or a secluded little cove. The rooms were always cleaned every day with fresh towels, food was good and something for everyone, bar was good and we were not restricted on drinks at all. All the staff were very friendly. We were worried as people had said things about racisms towards the english tourists but this is rubbish, everyone was treated the same. The only difference is the staff speak more to the spanish guests im guessing because its easier to comminicate when its their language. For a cheap all inclusive u dont expect 5 star luxury if u want that go elsewhere, but if u want a friendly value for money family orientated hotel, close to the beach with a good bar caleta palace is the place to be. I have no complaints, the location and the views are spectacular!!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg652134d566764r68235814HTOPCaletaPalacePlatjadAroCostaBravaProvinceofGironaCatalonia.html,Date of stay: June 2010,H.TOP Caleta Palace,Europe,Spain,Catalonia,unknown,Dont waste your time or money,"We were impressed when we arrived with the town and hotel location. Got to our room and found that it smelt of dog. Dogs are actually allowed to stay here!!! Room was straight out of the sixties and twin beds had waterproof sheets on that crinkled everytime you moved. Breakfast next morning was plentiful and awful, unless you are a fan of cold fried food, Lunches and evening meals were again plentiful and again awful, You could have as much as you wanted, just dont step on the roaches.No entertainment at night only the bar or go out. Apart from Benji at reception, whos mum is from Oldham,the rest of the male staff are rude,ignorant and possibly racist. I say this because they were fine with other spaniards or germans or french.Service at the bar is in 1/2 pint glasses only half full. Staff are not in the least bit friendly or helpfull, and for the record, my wife is a fluent spanish speaker and I can understand lots of the language so we did try, The day before we left,we asked reception to check our pick up for the airport and we were told to go out and use a coin phone in the street. The shame is that the location,the beach and the town are really nice. If you can get all in for about 20 give it a go and eat out. I have to say Ive never been so glad to leave somewhere."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg652134d566764r53547109HTOPCaletaPalacePlatjadAroCostaBravaProvinceofGironaCatalonia.html,Date of stay: September 2009,H.TOP Caleta Palace,Europe,Spain,Catalonia,unknown,Gordon Bennet !!!!,"Before travelling we looked up the reviews and thought that the bad ones were exagerated, racist don't be daft.We could not leave this place quick enough ! The staff were the least helpful I've encountered, the food was attrocious and the drinks were the poorest, cheapest tasting yuk on the planet.Even though we went AllIn, within a day we ate and drank away from the hotel. It was preferable to pay extra than inflict such garbage upon ourselves.STAY  AWAY ! ! ! !"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg652134d566764r49172051HTOPCaletaPalacePlatjadAroCostaBravaProvinceofGironaCatalonia.html,Date of stay: June 2009,H.TOP Caleta Palace,Europe,Spain,Catalonia,unknown,Racist and awful.,"This hotel was meant to be a get away for a 21st birthday but it was awful. The travel there took about three hours with us being dropped off at the wrong hotel first! The food at this hotel was bland and the same every day it was awful! We ate out most nights!Hardly anyone spoke english and they just ignored you if they couldn't understand you.And sun4u is the most poorly organised company, if you have a problem they will not attempt to fix it!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg652134d566764r20146798HTOPCaletaPalacePlatjadAroCostaBravaProvinceofGironaCatalonia.html,Date of stay: September 2008,H.TOP Caleta Palace,Europe,Spain,Catalonia,unknown,get me outta here!!,"i stayed at this hotel for a week and i am not a rude or disrespectful by nature. Beleive what uread  the staff here are are racist.. i was autually told i wouldnt be served first because of the colour of my skin white. They will leave u stood at bar for ten /15mins plus and serve spanish or germans or whatever rather than serve the english.  One of the bar staff screamed in my face because she was stressed out and walked off in the middle of serving me. only a poor effort on entertainment.  eleven   is last orders , dont believ hotel brochures that tell u 12,u are  then ruddley told by a ""security guard"" whilst shining a torch in your face to leave the terrace  or they will fetch the police..most abruptly. I never saw a hairdressers here , the tv consisted of eurosport and cnn as only english speaking chammels and that packed up after a few days. Food is same enough more or less all the time and beware if you have allergies as nothing is labeled as to what it is. forget getting a sun lounger unless u a towel dropper as they all gone early with empty towels strewn across them. basically the area is beautiful the staff ruined it from  being a relaxable enjoyable expierence and the fact the entertainement was crap , and a lot of othere people were disapoointed to..never again ..listen to this its true!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg652134d566764r17405505HTOPCaletaPalacePlatjadAroCostaBravaProvinceofGironaCatalonia.html,Date of stay: June 2008,H.TOP Caleta Palace,Europe,Spain,Catalonia,unknown,Did not believe the reports that they the staff are racistsad to say its all tr,"Just returned from this awful placealmost traumatised! This place is the worst i've ever had the misfortune to have paid good money to be insulted. firstly, we arrived late to this hell and therefore it was morning when we realised that it was a haven for OAP's with zimmer frames at breakfast. I'm not quite that old yet and felt a little out of place. On the notice board bingo in spanish was the ""entertainment"" along with ballroom dancing! Nearly cried! On arrival, we were given a rules and regulation handout. On this information such as meal times and the times of the  bar was printed. We opted for the all inc before going and noticed that the bar closed at 12 midnight and thought the time was good. However, one particular barman made it very obvious that he did not like the Brits and was very rude to a number of people. He asked me if I wore a watch sneeringly and sarcastically when I asked for a Cola at 11:05. They changed the rules and closed the bar at 11pm  When I pointed out that the bar openings were printed, They pretended that they did not understand English although understood how to speak with sarcasm! I am not a lager lout and drink little or no alcohol but the bar really was the only entertainment!. I tried to ask for things in Spanish at all times.  Meal times were worse! After selecting food from a limited and tastless buffet, you would be ushered out of your seat and herded along with other brits with wrist bands to alternative seats. This happened every night and you were never sure where to sit as the head waiter kept changing his mind and barked in spanish. He just kept ""moving the goalpost."" As other poster has said, no reps or outside contacts, nothing to do,awful beach, awful hotel. I could go on but I think you get the gist. It was the second most miserable week of my life. The other being stuck in hospital with an infection. Go at your peril !!!!!!!!!!!!!!!!!!!!!!!!!!!!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg6845054d275784r580215172ParadiseBeachResortParadiseBeachMykonosCycladesSouthAegean.html,Date of stay: May 2018,Paradise Beach Resort,Europe,Greece,South Aegean,unknown,Putting on a front... Things stolen and rude staff,"We second the review below that says if it wasnt for the Mediterranean Sea being on the doorstep, this place would be out of business Upon first arrival, it seemed like a nice place to stay, thats where the word nice stops in this review. We were shown to our room/cabin, which is when we quickly realised was more of a shoebox, which can only just fit two people comfortably... it was not pleasant at all! Basic hygiene was nonexistent and it seems as though the place hasnt been cleaned for a while. The beach is what you expect. But be warned, it costs upwards of 11 euros to even sit on one of the beach chairs, with absolutely NO sign telling you of this  only a man who comes around taking payment. This came as a shock to not only us but at least 3 other groups around us  we all vacated immediately.The bar area was completely cringeworthy, where despite people attempting to have a good time, on more than one occasion we could hear staff making crude and creepy comments to young girls. It was also incredibly overpriced  be prepared to shell out a lot of money for less than mediocre.What takes the cake however, were the staff, particularly in reception and in the eating/restaurant areas. Rude and lazy seem to come to mind. One of my possessions which holds a lot of sentiment went missing when we ate, and despite us asking staff for help finding it, none of them could be bothered one even said while laughing that one of the many Chinese tourists must have taken it. Lets add the word Racist to the description of this place... If they were even slightly helpful, it wouldnt have been the biggest deal, however there was no courtesy at all. IF YOUVE MANGED TO READ THIS FAR DOWN, I HOPE YOU DO YOURSELF A FAVOUR AND NOT BOOK THIS PLACE. Were definitely not your usual complainers and this is the first time Ive written a review about a place, its such a shame it had to be a negative one."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg6845054d275784r382189069ParadiseBeachResortParadiseBeachMykonosCycladesSouthAegean.html,Date of stay: June 2016,Paradise Beach Resort,Europe,Greece,South Aegean,unknown,"Sexist, Racist, Overall Disgusting Service","Im honestly still in a bit of shock regarding just how terribly I was treated at this hostel. In fact, I dont think Ive ever been treated more rudely by any member of the service industry anywhere in the worldand I am an experienced traveler who has stayed at hundreds of hostels/hotels/campsites/etc. all over the globe.Commence rant:  I showed up tired after a long day of traveling you know the typenothing works the way its supposed to, and now that youve finally arrived youre just ready to lie out on the beach and relax. I had booked a fairly nice private room, having mostly outgrown the dorm scene. Checkin was going okI had handed over my passport presumably so it could be photocopied, as has been the case at other hostels that have wanted a look at my passport, and I was getting the little speech about where the bar/beach/rooms were. Just as we were about to walk over to my actual room, I realized I hadnt gotten my passport back, so I politely asked for it before I left. This is when everything took an abrupt turn for the worse. The main receptionist who had, for lack of a better way to describe it, a fairly derivative hipster mustache that would have been cool in Brooklyn in about 2008 laughed at me condescendingly and told me that the hotel policy was to confiscate all passports and that I would get mine back when I checked out. This surprised me, as Ive never encountered such a policy before; I told the guy that I wasnt really comfortable handing over my passport like that I think its pretty obvious why, and in response, he laughed condescendingly once more and embarked on an attempt to show off to a couple of fellow female guests who had just walked in the door.This attempt involved a number of tactics. One was to spew indiscriminate insults in my direction. Another was to laugh at me some more and call me a hysterical woman who didnt know how to calm down I really dont think I was being particularly hysterical either. Another was to rant about the fact that I was an American and thus, presumably, entitled and whiny. Still another was to take the antiAmerican posturing to the next level by being pretty shockingly racist direct quote: We dont have beards here; we arent Muslims. You dont have to be afraid of us.. And so on and so forth. I wound up just paying for the hotel room and then booking another room at a Starwood property. Once I got there, I burst into tears from a combination of exasperation at my treatment at the original hostel and relief that the receptionists at the new hotel were treating me like a human being. Reading back over this, I dont think Ive really been able to convey just how bullied and ridiculed I felt. I also dont think that as a solo female traveler its unreasonable to want to have control over my passports whereabouts. At some point in the exchange, it emerged that they would have accepted my drivers license as well that wouldnt have worked for me in any case as Id rented a car, but at the end of the day, the passport wasnt in itself the crux of the issuemy treatment was and for the record, the place where I rebooked did not attempt to confiscate my passport. So lookmaybe you'll have an ok time here some people seem to have enjoyed it, but I think it's a bit of a crapshoot. Fortunately, I'm 30 now, done with law school, and have a pretty comfortable budget, so paying double for a night was not the end of the world for me, but I've been on a shoestring budget before and know what it's like to be 22 and flat broke. If it were me, I just wouldn't risk staying here; Mykonos has plenty of beach party places to visit its not like this island is off the radar. Find another one!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg1182846d1719320r645634651Cloud19PanwaCapePanwaPhuket.html,Date of stay: January 2019,Cloud19 Panwa,Asia,Thailand,Phuket,unknown,Racist remarks,"After arriving at the this hotel was meet by a lovely smiling face,than down hill shown room with broken kitchen tap,Hot tub broken,bedside table hanging off wall,po on bedding went down to complain  meet with a racist remarks and verbally abused eanand assault by a member of your staff.i wanted to  call the police you refused.since than every time I walk past he makes a comment making me feel uncomfortable the manager gave as 4oootb refond we came for a holiday but know cut how holiday short  and booked a flight home at extra cost to myself it's not about the money it's made as feel sick. now the good things room spotless  New towel daily great views but cannot make racist comments and assault visitors in this day  yours sincerely A Perry"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg262060d2272641r388033068HotelMontanaRosesCostaBravaProvinceofGironaCatalonia.html,Date of stay: May 2016,Hotel Montana,Europe,Spain,Catalonia,unknown,Racist and homophobic,"The owner of the hotel is RACIST and HOMOPHOBIC. After requesting a double bed, as stated on my reservation, he insulted me and my partner with three hurtful words that TripAdvisor won't let me quote directly this is the third time I try to publish this review. Additionally the room they gave us smelled like an ashtray, but fortunately we were able to get our money back. Wouldn't recommend this place to anyone. Needless to say, it was a terrible experience."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg297484d11868586r567114615HostelBoutiqueLaBellaSamariaSantaMartaSantaMartaDistrictMagdalenaDep.html,Date of stay: February 2018,Hostel Boutique La Bella Samaria,South America,Colombia,Magdalena Department,unknown,I don't enjoy racist jokes,"The room was lovely and the hotel really cute, so I was looking forward to an enjoyable stay. Had a beer on the rooftop bar/lounge area which started out fun until one of the volunteers there a young German woman started telling racist jokes. I told her to stop as I did not appreciate this type of conversation but she continued by telling three extremely offensive racist jokes. I went to my room as did three of the other guests that were part of the conversation.I did not have the included breakfast the next morning as I was so uncomfortable I just wanted to leave and never come back.The owner/ manager Garcia had been very kind and accommodating to me at check in so I wrote to him privately to alert him that he has a problem with his volunteers so that he could rectify the problem. I expected to hear back but there has been no response at all.I believe in the volunteer programs and think it is an excellent opportunity for both sides to exchange accommodation for work, however, the host business must understand that these people represent YOUR business. This type of behaviour is not to be tolerated!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg187371d628711r58114608HotelDomBlickCologneNorthRhineWestphalia.html,Date of stay: February 2010,Hotel DomBlick,Europe,Germany,North RhineWestphalia,unknown,very rude/racist customer service,"this hotel night shift stuff and later manager behaved as racist towards me  my father.whifte were told to make payment before checking out even tough all our belongings were still in the room.when we asked why,night shift old guy stuff yelled us at saying  in german language and say OUT OUT.we didnt understand what was happening.we were on business trip,after we paid,we packed up and runned away.we complaint to www.booking.com   ,hotels said that there was a misunderstanding,but not.this hotel is racist and insult customers.TERRIBLE CUSTOMER SERVICE.no words to describe.."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg34231d560352r396646805GulfviewManorResortFortMyersBeachFlorida.html,Date of stay: July 2016,Gulfview Manor Resort,United States,Florida FL,Southwest Gulf Coast,unknown,On site Manager is racist,"On site manager is a racist. My parents who are Caucasian rented a room for a week to celebrate my Mom's retirement from the United States Postal Service after 20 years of service.  When booking the room they mentioned why they were going to be staying down at the beach and that some family and friends would be visiting during their stay. The representative over the phone told them that would be fine and that they even had some picnic tables they could use down by the pool.  They checked in on Wednesday, July 20th and had some friends come to visit throughout the first couple days with no problem.  Keep in mind that their friends that came to visit the first couple days were all Caucasian.  They were able to use their pool and spent time in the room socializing with them.  Saturday, July 23rd was when I, my fianc, and our children finally made it down to spend the day with them.  My father, who is a pilot, flew my Mom down to the Keys for breakfast and I was left a key at the front desk so I could set up some cupcakes, food and decorations for when they came back.  When picking up the key from the front desk I had no problem, the front desk attendant didnt even ask for my ID remember I am also Caucasian.  I got back in the truck where my fianc and children were waiting so we could unload the food and decorations.  As soon as we got up to the room, this was within 510 minutes.  I noticed that the phone was ringing. I didnt answer it because I thought it was someone for my parents and that they could reach them on their cell phone.   It continued to ring and by this time my sister n law had arrived to help me prepare some food.  The phone kept ringing so she answered it and said a man identified himself as the manager and asked for my Mom. She said she will be back shortly but can I help you with something  He then said that there are too many people going back and forth to the room and wanted to make it clear that any visitors are not allowed to use any of their facilities and need to leave the premises by 8 pm.  I contacted my parents to let them know of the phone call.  When they arrived back on the property my Mom was crying because she wanted to enjoy the day in the pool and on the beach with her Grandchildren. Her and my Dad went down to the office and were told things like we dont want people coming here from Miami to party and we dont allow frats to have parties here and that they have rules in place to avoid these things. My parents informed them that there were no rules broken and they were very confused as to why their family was not allowed to visit them. We are NOT from Miami and we are NOT a frat They then said that if they cant use the pool we can just take our stuff down to the beach and they were told they couldnt do that either and that the beach was private and they would call the cops on them!!!  This whole conversation was recorded and is still available.  After hearing the recording with all ignorant remarks about being from Miami and frat parties I became upset and realized that all of this happened as soon as my fianc and children, who are Hispanic, stepped out of the vehicle.  They thought that we were Spanish people from Miami and were coming to have a big loud party when in actuality just wanted to enjoy time with family and friends. I then went down to inform the front desk that they made my mother cry on a day that was supposed to be a once in a lifetime celebration and that she cant even go swimming in their facilities with her Grandchildren.  I voiced to her that as soon as the managerwho never showed his face saw my fianc get out of his truck they stereotyped him due to the way he looked. The front desk attendant then said that we DO stereotype so she admitted it. I told her for future reference if they dont allow visitors they should inform them of that when booking the room instead of making it seem like it is ok and even offering the picnic tables over the phone. She said she will note it for the future and then I left. Basically, my point is that if you have darker skin you will probably not be allowed at this resort and will definitely not be able to use their facilities.  This was a horrible experience and the Better Business Bureau will be contacted for this act of discrimination."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg34231d560352r295355657GulfviewManorResortFortMyersBeachFlorida.html,Date of stay: July 2015,Gulfview Manor Resort,United States,Florida FL,Southwest Gulf Coast,unknown,Great condo TERRIBLE management!,The room and view was spectacular. I have stayed there several years in a row. This year the management must have changed because they were extremely rude. My family rented several rooms and they kept coming to say we had too many people in one room when we got together. At check out the guy helping me was super rude and a little racist. My family and I will not be returning next year. We'd rather stay anywhere but there and be treated the way we were treated.
Hotel,https://www.tripadvisor.com/ShowUserReviewsg34231d560352r218540408GulfviewManorResortFortMyersBeachFlorida.html,Date of stay: July 2014,Gulfview Manor Resort,United States,Florida FL,Southwest Gulf Coast,unknown,Twisting everything around  ridiculous reviews,"My husband and I have been coming to Gulfview Manor for more than 10 years. Every year the facility has had something new or updated. We come here because it's a great place to stay. It's very clean, beautiful, and most of all, safe. Ken and the staff are very professional and courteous to everyone.  We recently stayed in our favorite apartment 34, which is located on the third floor. The same days that coincided with the group that are leaving such ridiculous reviews. We were awakened by this group on their first night here around 1:30AM as they stood outside of our apartment door. They we extremely loud, with absolutely no regards to any other guests at the resort. Within a couple of minutes, I heard Ken the manager telling them to quite down. They were arguing with him saying he couldn't keep them from talking. He insisted that they return to their apartments and told them they were breaking the noise curfew. He told them that if they didn't want to follow the rules, they could leave. They finally started leaving as Ken continued to take their verbal abuse.We also were at the pool the afternoon when most of the women and teenagers from the group had their food and drinks in and around the water. As Ken was walking by, he looked over at the pool and saw them with their food and drinks. He walked up to the pool fence and asked them to get their food and drinks out of the pool. He told them they could only have it at the tables. Someone made a smart remark. Ken pointed to the Pool Rules sign that says that food and drinks aren't allowed in the pool. He then turned and walked away.I just can't believe how they are twisting everything around. Ken is definitely not a racist. Over 60 of his staff are Hispanic. Most of them have been there as long as Ken. It's pretty obvious that the group is doing everything the can to take make Ken into the bad guy. This is a great place to stay because of Ken enforcing the rules. Go Ken."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg34231d560352r7247184GulfviewManorResortFortMyersBeachFlorida.html,Date of stay: March 2007,Gulfview Manor Resort,United States,Florida FL,Southwest Gulf Coast,unknown,Wonderful experience  we will return,"We had a marvelous time at the Gulfview Manor.  The condo was spotless and very roomy.  We left the sliding glass door open to enjoy the sound of the gulf.  Relaxed on the porch to a beautiful beach view.  The property is right on the beach with sugar white sand  cleaned every morning.  The staff was very friendly, helpful, and responsive.  We asked for a better corkscrew and one was delivered in minutes.  A mixer didn't work and a new one was delivered while we were out.  We were offered beach towels on loan and lots of local information.  I was pleasantly surprised to find our room had wireless internet, which worked beautifully.  They kitchen was fairly well stocked with dishes, pots, pans, cutlery.  They also had a DVD/VHS player available on loan as well.  Had to go to the laundry room for ironing board access due to the manager's having prior guests burn holes in the bedspreads.  They are planning additional services to upgrade the star rating  more parking and a restaurant.  I just hope it doesn't increase the price too much or make too popular  we want to return!  The rooms are private and quiet  racial/ethnic diversity was welcomed.  We saw families and couples  most had stayed multiple times.Some info:  We were there over spring break.  The property is on the quiet end of the beach but traffic over the causeway bridge can be awful, especially morning and evening.  Best to go the long way around on Bonita Beach Road and save the time and frustration.Suggestions for improvement:  Iron and ironing boards in the rooms, a decent corkscrew, curtains in the bedroom for more privacy they have vertical blinds, but curtains would be a nice addition."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg35352d236282r119206432QualityInnWashingtonGeorgia.html,Date of stay: November 2010,Quality Inn,United States,Georgia GA,Washington,unknown,Racist front desk clerk named Pat,"I DO NOT recommend this hotel. My husband and I went to Durhamtown and needed a place to stay that accepted medium size dogs for the weekend. I made reservations a week before and called to get information about their pet policy. After 8 hours drive in heavy rain, we finally got to the hotel at 4am to discover their pet policy was not what they said it was on the phone or online and they were going to charge us more. First the hotel is really what you get for the price. The place smells, lights dont work, bathroom and bed dont seemed to be cleaned very often. The mini refrigerator had food from the last guest and microwave was dirty inside. That said we didn't expect much so we just endured it and I wouldnt come here to give a bad review just for these reasons.At check out, however, I decided to complain about the extra charge. I have never experienced discrimination against my nationality until this old lady named Pat that worked in the front desk of Jameson Inn Washington asked me ""Are you a travel agent"" ""Where are you from anyway"" followed by a pause making a superior face ""You are not American."" and after that accusation ""You should watch out!""First Im not an agent, but what did she care if Im an agent or not Whats up with this interrogation Second I have all the right in the world to complain about an unexpected extra charge of any kind, and me being an american or not should have no bearing on the situation. I thought hotels were aware that foreigners stay in them while traveling. Apparently not at this cy hotel. Third what the hell should I watch out for Am I supposed to be an illegal alien, in fear of her calling immigration She should be the one watching out for her job because I truly hope she has been fired by now.Pat is an old lady who needs to realize that the racist attitudes of the old deep south have no place in 21st century US and is quite lucky that her racist tirade didn't earn her employer the discrimination lawsuit her actions richly deserved."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg737152d11864970r464404444GranCaribeVillaIguanaCayoLargoCuba.html,Date of stay: February 2017,Gran Caribe Villa Iguana,Caribbean,Cuba,Cayo Largo,unknown,Full of Quebecer Racists,They treat the Cubans like dirt and anyone who is not french speaking very badly. If you are a white french speaking quebecer this resort will be great. If you dont speak french dont come here it will be awfull racist french hated my brown wife called her every racist name. The quebecers dont leave their hatred in canada when they go on holiday they bring it to Cuba. I know it cant be all quebecers who are racist and rude anx hatefull but it certainly feels as such when at this resort.
Hotel,https://www.tripadvisor.com/ShowUserReviewsg152515d185670r637109903ClubCascadasdeBajaCaboSanLucasLosCabosBajaCalifornia.html,Date of stay: December 2018,Club Cascadas de Baja,Mexico,Baja California,Baja California Sur,unknown,Be careful. VERY RACIST!,"We visit Cabo from Oregon often and usually enjoy it. At least 7 times a year. We are a diverse family. I have very light skin, my husband is African/Mexican and has very dark skin. Unfortunately we run into this situation where resorts in Cabo dont want Mexicans in them. It is getting better but it still happens on occasion. Ten years ago, it was much worse. Today my mother and children took a taxi from Pueblo Bonita Sunset to Cascadas to eat lunch and were welcomed to enter the resort from the street side. We walked all the way though the resort without a problem. We looked like the typical gringo tourists. My husband was already at the beach and met us from the beach access side near the restaurant. We ate and did some pottery painting. It was a nice day. My husband accompanied us today o take a taxi back to our resort. As we were leaving all together to go back to our resort, a security guard followed us and told us that we could not leave through the way we entered, he wanted us to walk around the side of the resort because my husband is Mexican and this was private property. We eat at Cascadas about 20 times a year. I walk though the resort every time. Then when my husband accompanies me, the resort security harasses us. This is enough. I needed to tell the public what happens here if you have dark skin at this resort. The restaurant has never treated us bad but the security are racist and I am not going to let my daughter witness this type of discrimination. This is a photo of the supervisor who I tried to talk to about the discrimination. He was even more racist than the security."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg187392d572854r486043704HotelExcelsiorLudwigshafenLudwigshafenRhinelandPalatinate.html,Date of stay: May 2017,Hotel Excelsior Ludwigshafen,Europe,Germany,RhinelandPalatinate,unknown,"Worst ever experience, racist behaviour towards Indians","It was a nightmarish experience for our group , the lifts were not working in the morning and all of us had to carry our own luggages. The reception staff was rude and passed racist remarks against the group members."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg187392d572854r382094301HotelExcelsiorLudwigshafenLudwigshafenRhinelandPalatinate.html,Date of stay: April 2016,Hotel Excelsior Ludwigshafen,Europe,Germany,RhinelandPalatinate,unknown,Cold play,"We stayed at this hotel for just 1 night and we regretted booking it. The rooms are decent but their service and attitude downright crappy and here are some details:1. Everyone from the reception staff to those at their restaurant/coffee shop are cold and barely smile.  Probably if we had visited them in summer, they would have been cordial.2. Their elevators suck and are an antithesis to German engineering.  So, if you are taking the elevator with a bag or two, factor 20 minutes travel time.  No kidding, I am serious.  They seem to have their own mind, close too quickly,  never arrive.3. Their breakfast spread is poor and their attitude towards nongermans bordering on being racist.  We were told that the breakfast is served at a restaurant next to their hotel within the same compound and not at the coffeshop inside the hotel for those part of group bookings.  We walk about 50 steps out in cold weather and then could not enter because the had lost their door keys, so we had to hang around in the cold for a good 10 mins and then ushered in via their kitchen.  Right throughout the breakfast service I never saw any of their staff make an appearance or even offer a courtesy smile. 4. Their wifi does not work anywhere but only in the reception and yes they will not tell you about it as they expect you to try from your room and then figure this secret yourself."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg187392d572854r372277317HotelExcelsiorLudwigshafenLudwigshafenRhinelandPalatinate.html,Date of stay: April 2016,Hotel Excelsior Ludwigshafen,Europe,Germany,RhinelandPalatinate,unknown,Better give a wide berth,"A sub standard Soviet era type hotel, where lifts do not work, the chair in the room broke down and latches etc. in the room  bathroom does not work. So called free WiFi does not work. The staff in hotel are perceptibly racists as for Indian  Chinese group tours the sub standard breakfast is served in a separate venue for which one has to go out of the hotel to enter. Only redeeming features are the rooms  bathroom which is quite spacious. Best is to avoid this hotel"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg295388d679881r538189963PansionMostMostarHerzegovinaNeretvaCanton.html,Date of stay: May 2017,Pansion Most,Europe,Bosnia and Herzegovina,HerzegovinaNeretva Canton,unknown,Violent racist abusive owner,Do not stay here. Highly unsafe. Had to involve the police twice. Corrupt owner. Threaten violence and rape and murder over 18 euros room that I wanted to cancel due to owner being irresponsible. Kept my luggage as hostage and threatened to burn it. Hurled racist remarks at me.
Hotel,https://www.tripadvisor.com/ShowUserReviewsg562814d260596r581483662MedPlayaPiramideSalouSalouCostaDoradaProvinceofTarragonaCatalonia.html,Date of stay: May 2018,MedPlaya Piramide Salou,Europe,Spain,Catalonia,unknown,racist and cold food,"Arrived sat 12th to surprise old school friends from Yorkshire, reception were very forthcoming and friendly, allocated my room and told me it was a premium room . IT  certainly was ,it was massive 2 large single beds a lovely lounge ,flat screen tv , huge bathroom ,shower over the bath was a little week but it is going to be changed to a walk in shower ,I had a wrap around balcony with plenty of sun . so far so good very happy .   Now for the not so good The restaurant was short of variety and the hot food was ALWAYS COLD hence the microwaves . The sweets were ice cream ,jelly, and 1 type of cake . The breakfast was the same every day cold bacon and cold beans .The bar staff would serve you if you were the only one at the bar,The bar was mobbed with O.A.P.s from Spain so the always served them first ,they had coffee morning noon and night , we could be standing at the bar for 20 to 30 mins , i had to call the barman a racist ,then he would serve us . The entertainment was geared to the spanish not the English. The pool was freezing and only one indoor bar open , All in all the hotel is really good but i'm afraid the bar staff and the food let it down ..."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg562814d260596r283458863MedPlayaPiramideSalouSalouCostaDoradaProvinceofTarragonaCatalonia.html,Date of stay: June 2015,MedPlaya Piramide Salou,Europe,Spain,Catalonia,unknown,Don't read reviews...,"Which makes it ironic that I'm writing one. I'm one to read reviews over and over before booking a place and getting myself into a right stress. The hotel itself is nice, clean, good location to beach and bars and has very friendly staff that work long hours. Food was OK but nothing to write about it does need to be improved. I had read about the pick pocketers before leaving and unfortunately we did have an experience with this luckily I already clocked what the man was trying to do and bent his finger til he let go and ran off. So do be aware of this as it was right outside of the hotel. It's not that bad, few tweaks needed but can't really complain for the price we paid but I wouldn't pay anymore. There is a good mix of Spanish Russian and English at this hotel so don't be put off by the racist ""rude Russian"" statement's you can't tie everyone with the same string it's 2015 for gods sake. I will say though we did book a pool view and didn't get one. Balcony was huge and made up for this.But thank you med playa for not being as bad as first expected!"
